ts,phase,level,online,restores,est_npkts
1786578613,disarmed,33.9,1,37,
1786578614,disarmed,31.1,1,37,
1786578615,disarmed,28.7,1,37,
1786578616,disarmed,25.5,1,37,
1786578617,disarmed,28.9,1,37,
1786578618,disarmed,31.0,1,37,
1786578619,disarmed,33.3,1,37,
1786578620,disarmed,35.1,1,37,
1786578621,disarmed,37.7,1,37,
1786578622,disarmed,39.4,1,37,
1786578623,disarmed,41.2,1,37,2698911
1786578624,disarmed,42.8,1,37,
1786578625,disarmed,44.4,1,37,
1786578626,disarmed,46.5,1,37,
1786578627,disarmed,47.9,1,37,
1786578628,disarmed,49.4,1,37,
1786578629,disarmed,50.8,1,37,
1786578630,disarmed,52.1,1,37,
1786578631,disarmed,53.8,1,37,
1786578633,disarmed,54.9,1,37,
1786578634,disarmed,56.2,1,37,
1786578635,disarmed,57.3,1,37,
1786578636,disarmed,58.8,1,37,
1786578637,disarmed,59.8,1,37,
1786578638,disarmed,60.9,1,37,
1786578639,disarmed,61.8,1,37,2702151
1786578640,disarmed,62.9,1,37,
1786578641,disarmed,64.2,1,37,
1786578642,disarmed,65.0,1,37,
1786578643,disarmed,65.9,1,37,
1786578644,disarmed,66.9,1,37,
1786578645,disarmed,67.7,1,37,
1786578646,disarmed,68.7,1,37,
1786578647,disarmed,69.6,1,37,
1786578648,disarmed,70.3,1,37,
1786578649,disarmed,71.0,1,37,
1786578650,disarmed,66.6,1,37,
1786578651,disarmed,62.4,1,37,
1786578652,disarmed,58.5,1,37,
1786578653,disarmed,55.2,1,37,
1786578654,disarmed,51.8,1,37,2705498
1786578655,disarmed,48.3,1,37,
1786578656,disarmed,44.0,1,37,
1786578657,disarmed,41.2,1,37,
1786578658,disarmed,38.0,1,37,
1786578659,disarmed,35.3,1,37,
1786578660,disarmed,32.3,1,37,
1786578661,disarmed,29.1,1,37,
1786578662,disarmed,26.5,1,37,
1786578663,disarmed,29.0,1,37,
1786578664,disarmed,30.6,1,37,
1786578665,disarmed,32.5,1,37,
1786578666,disarmed,34.9,1,37,
1786578667,disarmed,37.1,1,37,
1786578668,disarmed,38.9,1,37,
1786578669,disarmed,40.7,1,37,2708718
1786578670,disarmed,42.8,1,37,
1786578671,disarmed,44.5,1,37,
1786578672,disarmed,45.9,1,37,
1786578673,disarmed,47.4,1,37,
1786578674,disarmed,49.0,1,37,
1786578675,disarmed,50.7,1,37,
1786578676,disarmed,52.1,1,37,
1786578677,disarmed,53.4,1,37,
1786578678,disarmed,54.6,1,37,
1786578679,disarmed,55.9,1,37,
1786578680,disarmed,57.3,1,37,
1786578681,disarmed,58.3,1,37,
1786578682,disarmed,59.5,1,37,
1786578683,disarmed,60.6,1,37,
1786578685,disarmed,61.9,1,37,2712083
1786578686,disarmed,62.8,1,37,
1786578687,disarmed,63.8,1,37,
1786578688,disarmed,64.8,1,37,
1786578689,disarmed,65.6,1,37,
1786578690,disarmed,66.8,1,37,
1786578691,disarmed,67.7,1,37,
1786578692,armed,68.4,1,37,
1786578693,armed,69.3,1,37,
1786578694,armed,70.0,1,37,
1786578695,armed,71.0,1,37,
1786578696,armed,67.4,1,37,
1786578697,armed,63.2,1,37,
1786578698,armed,59.9,1,37,
1786578699,armed,56.0,1,37,
1786578700,armed,51.6,1,37,2715308
1786578701,armed,47.9,1,37,
1786578702,armed,44.9,1,37,
1786578703,armed,42.0,1,37,
1786578704,armed,38.0,1,37,
1786578705,armed,35.0,1,37,
1786578706,armed,32.4,1,37,
1786578707,armed,29.6,1,37,
1786578708,armed,27.3,1,37,
1786578709,armed,30.3,1,37,
1786578710,armed,30.6,1,37,
1786578711,armed,32.7,1,37,
1786578712,armed,34.7,1,37,
1786578713,armed,36.7,1,37,
1786578714,armed,39.2,1,37,
1786578715,armed,40.7,1,37,2718659
1786578716,armed,42.4,1,37,
1786578717,armed,44.1,1,37,
1786578718,armed,45.6,1,37,
1786578719,armed,47.6,1,37,
1786578720,armed,49.0,1,37,
1786578721,armed,50.4,1,37,
1786578722,armed,51.7,1,37,
1786578723,armed,53.4,1,37,
1786578724,armed,54.6,1,37,
1786578725,armed,55.9,1,37,
1786578726,armed,56.9,1,37,
1786578727,armed,58.1,1,37,
1786578728,armed,59.5,1,37,
1786578729,armed,60.6,1,37,
1786578730,armed,61.6,1,37,2722033
1786578731,armed,62.6,1,37,
1786578732,armed,63.9,1,37,
1786578733,armed,64.7,1,37,
1786578734,armed,65.7,1,37,
1786578736,armed,66.5,1,37,
1786578737,armed,67.4,1,37,
1786578738,armed,68.4,1,37,
1786578739,armed,69.3,1,37,
1786578740,armed,70.0,1,37,
1786578741,armed,70.8,1,37,
1786578742,armed,70.2,1,37,
1786578743,armed,63.9,1,37,
1786578744,armed,60.3,1,37,
1786578745,armed,56.7,1,37,
1786578746,armed,53.0,1,37,2725298
1786578747,armed,49.5,1,37,
1786578748,armed,45.4,1,37,
1786578749,armed,42.2,1,37,
1786578750,armed,39.4,1,37,
1786578751,armed,36.3,1,37,
1786578752,armed,33.4,1,37,
1786578753,armed,30.0,1,37,
1786578754,armed,27.4,1,37,
1786578755,armed,27.8,1,37,
1786578756,armed,29.9,1,37,
1786578757,armed,32.2,1,37,
1786578758,armed,35.0,1,37,
1786578759,armed,36.9,1,37,
1786578760,armed,38.7,1,37,
1786578761,armed,40.5,1,37,2728649
1786578762,armed,42.0,1,37,
1786578763,armed,44.1,1,37,
1786578764,armed,45.8,1,37,
1786578765,armed,47.2,1,37,
1786578766,armed,48.7,1,37,
1786578767,armed,50.4,1,37,
1786578768,armed,51.9,1,37,
1786578769,armed,53.1,1,37,
1786578770,armed,54.4,1,37,
1786578771,armed,55.5,1,37,
1786578772,armed,57.2,1,37,
1786578773,armed,58.2,1,37,
1786578774,armed,59.3,1,37,
1786578775,armed,60.4,1,37,
1786578776,armed,61.4,1,37,2731895
1786578777,armed,62.7,1,37,
1786578778,armed,63.7,1,37,
1786578779,armed,64.6,1,37,
1786578780,armed,65.5,1,37,
1786578781,armed,66.7,1,37,
1786578782,armed,67.5,1,37,
1786578783,armed,68.3,1,37,
1786578784,armed,69.2,1,37,
1786578785,armed,69.9,1,37,
1786578786,armed,70.9,1,37,
1786578787,armed,68.4,1,37,
1786578789,armed,64.7,1,37,
1786578790,armed,61.1,1,37,
1786578791,armed,57.0,1,37,
1786578792,armed,52.2,1,37,2735248
1786578793,armed,48.6,1,37,
1786578794,armed,45.6,1,37,
1786578795,armed,42.5,1,37,
1786578796,armed,39.6,1,37,
1786578797,armed,35.6,1,37,
1786578798,armed,33.0,1,37,
1786578799,armed,30.2,1,37,
1786578800,armed,27.8,1,37,
1786578801,armed,27.8,1,37,
1786578802,armed,30.4,1,37,
1786578803,armed,32.1,1,37,
1786578804,armed,34.5,1,37,
1786578805,armed,36.4,1,37,
1786578806,armed,38.3,1,37,
1786578807,armed,40.6,1,37,2738497
1786578808,armed,42.2,1,37,
1786578809,armed,43.9,1,37,
1786578810,armed,45.3,1,37,
1786578811,armed,46.9,1,37,
1786578812,armed,48.8,1,37,
1786578813,armed,50.2,1,37,
1786578814,armed,51.5,1,37,
1786578815,armed,52.8,1,37,
1786578816,armed,54.4,1,37,
1786578817,armed,55.6,1,37,
1786578818,armed,56.8,1,37,
1786578819,armed,57.9,1,37,
1786578820,armed,59.3,1,37,
1786578821,armed,60.4,1,37,
1786578822,armed,61.5,1,37,2741840
1786578823,armed,62.4,1,37,
1786578824,armed,63.4,1,37,
1786578825,armed,64.6,1,37,
1786578826,armed,65.6,1,37,
1786578827,armed,66.5,1,37,
1786578828,armed,67.3,1,37,
1786578829,armed,68.1,1,37,
1786578830,armed,69.1,1,37,
1786578831,armed,69.9,1,37,
1786578832,armed,70.7,1,37,
1786578833,armed,68.1,1,37,
1786578834,armed,65.8,1,37,
1786578835,armed,61.1,1,37,
1786578836,armed,56.8,1,37,
1786578837,armed,53.0,1,37,2745063
1786578838,armed,50.0,1,37,
1786578840,armed,46.4,1,37,
1786578841,armed,43.4,1,37,
1786578842,armed,39.3,1,37,
1786578843,armed,36.2,1,37,
1786578844,armed,33.7,1,37,
1786578845,armed,30.9,1,37,
1786578846,armed,27.6,1,37,
1786578847,armed,27.4,1,37,
1786578848,armed,29.0,1,37,
1786578849,armed,32.4,1,37,
1786578850,armed,33.8,1,37,
1786578851,armed,36.2,1,37,
1786578852,armed,37.8,1,37,
1786578853,armed,39.7,1,37,2748405
1786578854,armed,41.3,1,37,
1786578855,armed,43.5,1,37,
1786578856,armed,45.2,1,37,
1786578857,armed,46.5,1,37,
1786578858,armed,47.9,1,37,
1786578859,armed,49.9,1,37,
1786578860,armed,51.2,1,37,
1786578861,armed,52.5,1,37,
1786578862,armed,53.8,1,37,
1786578863,armed,55.0,1,37,
1786578864,armed,56.6,1,37,
1786578865,armed,57.7,1,37,
1786578866,armed,58.9,1,37,
1786578867,armed,59.9,1,37,
1786578868,armed,61.0,1,37,2751651
1786578869,armed,62.3,1,37,
1786578870,armed,63.2,1,37,
1786578871,armed,64.2,1,37,
1786578872,armed,65.1,1,37,
1786578873,armed,66.0,1,37,
1786578874,armed,67.1,1,37,
1786578875,armed,67.9,1,37,
1786578876,armed,68.8,1,37,
1786578877,armed,69.5,1,37,
1786578878,armed,70.3,1,37,
1786578879,armed,71.2,1,37,
1786578880,armed,66.0,1,37,
1786578881,armed,62.4,1,37,
1786578882,armed,58.4,1,37,
1786578883,armed,53.9,1,37,2754982
1786578884,armed,50.3,1,37,
1786578885,armed,46.8,1,37,
1786578886,armed,43.8,1,37,
1786578887,armed,40.7,1,37,
1786578888,armed,37.0,1,37,
1786578889,armed,34.0,1,37,
1786578890,armed,31.5,1,37,
1786578892,armed,28.7,1,37,
1786578893,armed,26.2,1,37,
1786578894,armed,29.2,1,37,
1786578895,armed,31.4,1,37,
1786578896,armed,33.4,1,37,
1786578897,armed,35.4,1,37,
1786578898,armed,37.0,1,37,
1786578899,armed,39.5,1,37,2758230
1786578900,armed,41.3,1,37,
1786578901,armed,42.9,1,37,
1786578902,armed,44.6,1,37,
1786578903,armed,46.0,1,37,
1786578904,armed,48.0,1,37,
1786578905,armed,49.4,1,37,
1786578906,armed,50.7,1,37,
1786578907,armed,52.1,1,37,
1786578908,armed,53.8,1,37,
1786578909,armed,55.1,1,37,
1786578910,armed,56.2,1,37,
1786578911,armed,57.4,1,37,
1786578912,armed,58.5,1,37,
1786578913,armed,59.9,1,37,
1786578914,armed,61.0,1,37,2761586
1786578915,armed,61.9,1,37,
1786578916,armed,62.9,1,37,
1786578917,armed,63.9,1,37,
1786578918,armed,65.1,1,37,
1786578919,armed,66.0,1,37,
1786578920,armed,66.9,1,37,
1786578921,armed,67.7,1,37,
1786578922,armed,68.5,1,37,
1786578923,armed,69.6,1,37,
1786578924,armed,70.3,1,37,
1786578925,armed,71.0,1,37,
1786578926,armed,65.7,1,37,
1786578927,armed,63.5,1,37,
1786578928,armed,58.4,1,37,
1786578929,armed,55.3,1,37,2764926
1786578930,armed,51.6,1,37,
1786578931,armed,48.4,1,37,
1786578932,armed,44.1,1,37,
1786578933,armed,41.0,1,37,
1786578934,armed,38.0,1,37,
1786578935,armed,35.2,1,37,
1786578936,armed,31.6,1,37,
1786578937,armed,29.1,1,37,
1786578938,armed,26.5,1,37,
1786578939,armed,30.3,1,37,
1786578940,armed,30.6,1,37,
1786578941,armed,33.5,1,37,
1786578943,armed,34.9,1,37,
1786578944,armed,37.1,1,37,
1786578945,armed,38.9,1,37,2768172
1786578946,armed,41.2,1,37,
1786578947,armed,42.8,1,37,
1786578948,armed,44.4,1,37,
1786578949,armed,45.8,1,37,
1786578950,armed,47.4,1,37,
1786578951,armed,49.2,1,37,
1786578952,armed,50.7,1,37,
1786578953,armed,52.0,1,37,
1786578954,armed,53.3,1,37,
1786578955,armed,54.6,1,37,
1786578956,armed,56.0,1,37,
1786578957,armed,57.3,1,37,
1786578958,armed,58.4,1,37,
1786578959,armed,59.4,1,37,
1786578960,armed,60.6,1,37,2771515
1786578961,armed,61.9,1,37,
1786578962,armed,62.9,1,37,
1786578963,armed,63.8,1,37,
1786578964,armed,64.7,1,37,
1786578965,armed,65.8,1,37,
1786578966,armed,66.8,1,37,
1786578967,armed,67.6,1,37,
1786578968,armed,68.4,1,37,
1786578969,armed,69.4,1,37,
1786578970,armed,70.2,1,37,
1786578971,armed,70.9,1,37,
1786578972,armed,67.9,1,37,
1786578973,armed,64.5,1,37,
1786578974,armed,59.2,1,37,
1786578975,armed,55.7,1,37,2774765
1786578976,armed,52.1,1,37,
1786578977,armed,48.8,1,37,
1786578978,armed,45.6,1,37,
1786578979,armed,41.3,1,37,
1786578980,armed,38.5,1,37,
1786578981,armed,35.5,1,37,
1786578982,armed,33.0,1,37,
1786578983,armed,29.3,1,37,
1786578984,armed,26.6,1,37,
1786578985,armed,28.2,1,37,
1786578986,armed,30.4,1,37,
1786578987,armed,32.2,1,37,
1786578988,armed,34.9,1,37,
1786578989,armed,37.1,1,37,
1786578990,armed,38.8,1,37,2778094
1786578991,armed,40.6,1,37,
1786578992,disarmed,42.2,1,37,
1786578994,disarmed,44.3,1,37,
1786578995,disarmed,45.9,1,37,
1786578996,disarmed,47.4,1,37,
1786578997,disarmed,48.7,1,37,
1786578998,disarmed,50.2,1,37,
1786578999,disarmed,52.0,1,37,
1786579000,disarmed,53.2,1,37,
1786579001,disarmed,54.5,1,37,
1786579002,disarmed,55.8,1,37,
1786579003,disarmed,56.8,1,37,
1786579004,disarmed,58.4,1,37,
1786579005,disarmed,59.5,1,37,
1786579006,disarmed,60.5,1,37,2781333
1786579007,disarmed,61.5,1,37,
1786579008,disarmed,62.6,1,37,
1786579009,disarmed,63.9,1,37,
1786579010,disarmed,64.7,1,37,
1786579011,disarmed,65.6,1,37,
1786579012,disarmed,66.5,1,37,
1786579013,disarmed,67.4,1,37,
1786579014,disarmed,68.5,1,37,
1786579015,disarmed,69.2,1,37,
1786579016,disarmed,70.0,1,37,
1786579017,disarmed,70.7,1,37,
1786579018,disarmed,67.8,1,37,
1786579019,disarmed,63.6,1,37,
1786579020,disarmed,59.9,1,37,
1786579021,disarmed,56.7,1,37,2784685
1786579022,disarmed,52.9,1,37,
1786579023,disarmed,48.5,1,37,
1786579024,disarmed,45.4,1,37,
1786579025,disarmed,42.2,1,37,
1786579026,disarmed,39.4,1,37,
1786579027,disarmed,36.3,1,37,
1786579028,disarmed,32.8,1,37,
1786579029,disarmed,30.0,1,37,
1786579030,disarmed,27.3,1,37,
1786579031,disarmed,28.6,1,37,
1786579032,disarmed,29.5,1,37,
1786579033,disarmed,32.8,1,37,
1786579034,disarmed,34.7,1,37,
1786579035,disarmed,36.5,1,37,
1786579036,disarmed,38.6,1,37,2787924
1786579037,disarmed,40.8,1,37,
1786579038,disarmed,42.3,1,37,
1786579039,disarmed,44.0,1,37,
1786579040,disarmed,45.5,1,37,
1786579041,disarmed,47.1,1,37,
1786579042,disarmed,48.9,1,37,
1786579043,disarmed,50.3,1,37,
1786579044,disarmed,51.6,1,37,
1786579046,disarmed,52.9,1,37,
1786579047,disarmed,54.3,1,37,
1786579048,disarmed,55.7,1,37,
1786579049,disarmed,57.0,1,37,
1786579050,disarmed,58.1,1,37,
1786579051,disarmed,59.2,1,37,
1786579052,disarmed,60.2,1,37,2791289
1786579053,disarmed,61.6,1,37,
1786579054,disarmed,62.7,1,37,
1786579055,disarmed,63.5,1,37,
1786579056,disarmed,64.4,1,37,
1786579057,disarmed,65.6,1,37,
1786579058,disarmed,66.5,1,37,
1786579059,disarmed,67.3,1,37,
1786579060,disarmed,68.2,1,37,
1786579061,disarmed,69.0,1,37,
1786579062,disarmed,70.0,1,37,
1786579063,disarmed,70.7,1,37,
1786579064,disarmed,68.0,1,37,
1786579065,disarmed,65.5,1,37,
1786579066,disarmed,61.1,1,37,
1786579067,disarmed,56.4,1,37,2794544
1786579068,disarmed,52.9,1,37,
1786579069,disarmed,49.4,1,37,
1786579070,disarmed,46.4,1,37,
1786579071,disarmed,43.1,1,37,
1786579072,disarmed,39.0,1,37,
1786579073,disarmed,36.3,1,37,
1786579074,disarmed,33.4,1,37,
1786579075,disarmed,30.8,1,37,
1786579076,disarmed,27.3,1,37,
1786579077,disarmed,26.8,1,37,
1786579078,disarmed,29.4,1,37,
1786579079,disarmed,31.8,1,37,
1786579080,disarmed,34.0,1,37,
1786579081,disarmed,35.8,1,37,
1786579082,disarmed,38.1,1,37,2797883
1786579083,disarmed,39.9,1,37,
1786579084,disarmed,41.5,1,37,
1786579085,disarmed,43.2,1,37,
1786579086,disarmed,45.4,1,37,
1786579087,disarmed,46.8,1,37,
1786579088,disarmed,48.3,1,37,
1786579089,disarmed,49.6,1,37,
1786579090,disarmed,51.0,1,37,
1786579091,disarmed,52.7,1,37,
1786579092,disarmed,54.0,1,37,
1786579093,disarmed,55.2,1,37,
1786579094,disarmed,56.4,1,37,
1786579095,disarmed,57.5,1,37,
1786579096,disarmed,59.0,1,37,
1786579097,disarmed,60.1,1,37,2801131
1786579099,disarmed,61.1,1,37,
1786579100,disarmed,62.1,1,37,
1786579101,disarmed,63.1,1,37,
1786579102,disarmed,64.3,1,37,
1786579103,disarmed,65.3,1,37,
1786579104,disarmed,66.1,1,37,
1786579105,disarmed,67.0,1,37,
1786579106,disarmed,67.9,1,37,
1786579107,disarmed,68.9,1,37,
1786579108,disarmed,69.7,1,37,
1786579109,disarmed,70.5,1,37,
1786579110,disarmed,71.2,1,37,
1786579111,disarmed,66.0,1,37,
1786579112,disarmed,61.1,1,37,
1786579113,disarmed,58.4,1,37,2804491
1786579114,disarmed,54.4,1,37,
1786579115,disarmed,50.8,1,37,
1786579116,disarmed,46.8,1,37,
1786579117,disarmed,43.4,1,37,
1786579118,disarmed,40.6,1,37,
1786579119,disarmed,37.4,1,37,
1786579120,disarmed,34.4,1,37,
1786579121,disarmed,31.0,1,37,
1786579122,disarmed,28.4,1,37,
1786579123,disarmed,26.0,1,37,
1786579124,disarmed,28.7,1,37,
1786579125,disarmed,31.2,1,37,
1786579126,disarmed,33.4,1,37,
1786579127,disarmed,35.6,1,37,
1786579128,disarmed,37.2,1,37,2807834
1786579129,disarmed,39.2,1,37,
1786579130,disarmed,40.9,1,37,
1786579131,disarmed,43.1,1,37,
1786579132,disarmed,44.7,1,37,
1786579133,disarmed,46.1,1,37,
1786579134,disarmed,47.7,1,37,
1786579135,disarmed,49.1,1,37,
1786579136,disarmed,50.9,1,37,
1786579137,disarmed,52.1,1,37,
1786579138,disarmed,53.5,1,37,
1786579139,disarmed,54.8,1,37,
1786579140,disarmed,55.9,1,37,
1786579141,disarmed,57.5,1,37,
1786579142,disarmed,58.5,1,37,
1786579143,disarmed,59.6,1,37,2811070
1786579144,disarmed,60.8,1,37,
1786579145,disarmed,62.0,1,37,
1786579146,disarmed,63.1,1,37,
1786579147,disarmed,63.9,1,37,
1786579148,disarmed,64.9,1,37,
1786579150,disarmed,65.7,1,37,
1786579151,disarmed,66.9,1,37,
1786579152,disarmed,67.8,1,37,
1786579153,disarmed,68.6,1,37,
1786579154,disarmed,69.4,1,37,
1786579155,disarmed,70.1,1,37,
1786579156,disarmed,71.1,1,37,
1786579157,disarmed,65.5,1,37,
1786579158,disarmed,62.8,1,37,
1786579159,disarmed,60.0,1,37,2814419
1786579160,disarmed,55.0,1,37,
1786579161,disarmed,51.5,1,37,
1786579162,disarmed,48.0,1,37,
1786579163,disarmed,44.7,1,37,
1786579164,disarmed,41.8,1,37,
1786579165,disarmed,37.8,1,37,
1786579166,disarmed,35.2,1,37,
1786579167,disarmed,32.3,1,37,
1786579168,disarmed,29.8,1,37,
1786579169,disarmed,27.2,1,37,
1786579170,disarmed,30.2,1,37,
1786579171,disarmed,30.4,1,37,
1786579172,disarmed,32.3,1,37,
1786579173,disarmed,34.5,1,37,
1786579174,disarmed,36.6,1,37,2817676
1786579175,disarmed,39.0,1,37,
1786579176,disarmed,40.6,1,37,
1786579177,disarmed,42.4,1,37,
1786579178,disarmed,43.9,1,37,
1786579179,disarmed,45.5,1,37,
1786579180,disarmed,47.6,1,37,
1786579181,disarmed,48.9,1,37,
1786579182,disarmed,50.3,1,37,
1786579183,disarmed,51.6,1,37,
1786579184,disarmed,52.8,1,37,
1786579185,disarmed,54.6,1,37,
1786579186,disarmed,55.8,1,37,
1786579187,disarmed,56.9,1,37,
1786579188,disarmed,58.1,1,37,
1786579189,disarmed,59.4,1,37,2821018
1786579190,disarmed,60.5,1,37,
1786579191,disarmed,61.6,1,37,
1786579192,disarmed,62.5,1,37,
1786579193,disarmed,63.6,1,37,
1786579194,disarmed,64.7,1,37,
1786579195,disarmed,65.7,1,37,
1786579196,disarmed,66.6,1,37,
1786579197,disarmed,67.4,1,37,
1786579198,disarmed,68.2,1,37,
1786579199,disarmed,69.0,1,37,
1786579200,disarmed,70.0,1,37,
1786579202,disarmed,70.8,1,37,
1786579203,disarmed,67.8,1,37,
1786579204,disarmed,65.1,1,37,
1786579205,disarmed,60.0,1,37,2824255
1786579206,disarmed,56.4,1,37,
1786579207,disarmed,52.6,1,37,
1786579208,disarmed,49.4,1,37,
1786579209,disarmed,46.0,1,37,
1786579210,disarmed,42.8,1,37,
1786579211,disarmed,39.0,1,37,
1786579212,disarmed,36.0,1,37,
1786579213,disarmed,33.3,1,37,
1786579214,disarmed,30.5,1,37,
1786579215,disarmed,27.4,1,37,
1786579216,disarmed,28.6,1,37,
1786579217,disarmed,29.3,1,37,
1786579218,disarmed,32.2,1,37,
1786579219,disarmed,34.1,1,37,
1786579220,disarmed,36.4,1,37,2827601
1786579221,disarmed,38.2,1,37,
1786579222,disarmed,39.8,1,37,
1786579223,disarmed,41.7,1,37,
1786579224,disarmed,43.2,1,37,
1786579225,disarmed,45.3,1,37,
1786579226,disarmed,46.8,1,37,
1786579227,disarmed,48.3,1,37,
1786579228,disarmed,49.7,1,37,
1786579229,disarmed,51.0,1,37,
1786579230,disarmed,52.7,1,37,
1786579231,disarmed,54.1,1,37,
1786579232,disarmed,55.2,1,37,
1786579233,disarmed,56.5,1,37,
1786579234,disarmed,57.5,1,37,
1786579235,disarmed,59.0,1,37,2830836
1786579236,disarmed,60.1,1,37,
1786579237,disarmed,61.1,1,37,
1786579238,disarmed,62.1,1,37,
1786579239,disarmed,63.4,1,37,
1786579240,disarmed,64.3,1,37,
1786579241,disarmed,65.3,1,37,
1786579242,disarmed,66.2,1,37,
1786579243,disarmed,67.3,1,37,
1786579244,disarmed,68.1,1,37,
1786579245,disarmed,68.9,1,37,
1786579246,disarmed,69.6,1,37,
1786579247,disarmed,70.6,1,37,
1786579248,disarmed,68.4,1,37,
1786579249,disarmed,65.7,1,37,
1786579250,disarmed,60.7,1,37,2834184
1786579251,disarmed,57.4,1,37,
1786579253,disarmed,54.3,1,37,
1786579254,disarmed,49.7,1,37,
1786579255,disarmed,46.5,1,37,
1786579256,disarmed,43.4,1,37,
1786579257,disarmed,40.3,1,37,
1786579258,disarmed,36.4,1,37,
1786579259,disarmed,33.4,1,37,
1786579260,disarmed,31.0,1,37,
1786579261,disarmed,28.3,1,37,
1786579262,disarmed,26.0,1,37,
1786579263,disarmed,29.2,1,37,
1786579264,disarmed,32.6,1,37,
1786579265,disarmed,34.1,1,37,
1786579266,disarmed,35.9,1,37,2837425
1786579267,disarmed,37.6,1,37,
1786579268,disarmed,40.0,1,37,
1786579269,disarmed,41.6,1,37,
1786579270,disarmed,43.3,1,37,
1786579271,disarmed,45.0,1,37,
1786579272,disarmed,46.4,1,37,
1786579273,disarmed,48.4,1,37,
1786579274,disarmed,49.7,1,37,
1786579275,disarmed,51.1,1,37,
1786579276,disarmed,52.4,1,37,
1786579277,disarmed,53.7,1,37,
1786579278,disarmed,55.2,1,37,
1786579279,disarmed,56.5,1,37,
1786579280,disarmed,57.7,1,37,
1786579281,disarmed,58.7,1,37,2840791
1786579282,disarmed,60.2,1,37,
1786579283,disarmed,61.1,1,37,
1786579284,disarmed,62.2,1,37,
1786579285,disarmed,63.1,1,37,
1786579286,disarmed,64.1,1,37,
1786579287,disarmed,65.3,1,37,
1786579288,disarmed,66.2,1,37,
1786579289,disarmed,67.1,1,37,
1786579290,disarmed,67.8,1,37,
1786579291,disarmed,68.7,1,37,
1786579292,armed,69.7,1,37,
1786579293,armed,70.5,1,37,
1786579294,armed,71.3,1,37,
1786579295,armed,66.7,1,37,
1786579296,armed,62.4,1,37,2844021
1786579297,armed,57.6,1,37,
1786579298,armed,54.4,1,37,
1786579299,armed,50.9,1,37,
1786579300,armed,47.7,1,37,
1786579301,armed,44.4,1,37,
1786579302,armed,40.2,1,37,
1786579303,armed,37.5,1,37,
1786579305,armed,34.5,1,37,
1786579306,armed,31.9,1,37,
1786579307,armed,29.4,1,37,
1786579308,armed,26.1,1,37,
1786579309,armed,28.8,1,37,
1786579310,armed,31.5,1,37,
1786579311,armed,33.0,1,37,
1786579312,armed,34.8,1,37,2847379
1786579313,armed,37.3,1,37,
1786579314,armed,39.2,1,37,
1786579315,armed,41.1,1,37,
1786579316,armed,42.5,1,37,
1786579317,armed,44.2,1,37,
1786579318,armed,46.3,1,37,
1786579319,armed,47.7,1,37,
1786579320,armed,49.2,1,37,
1786579321,armed,50.5,1,37,
1786579322,armed,51.9,1,37,
1786579323,armed,53.6,1,37,
1786579324,armed,54.7,1,37,
1786579325,armed,56.0,1,37,
1786579326,armed,57.1,1,37,
1786579327,armed,58.3,1,37,2850712
1786579328,armed,59.7,1,37,
1786579329,armed,60.7,1,37,
1786579330,armed,61.8,1,37,
1786579331,armed,62.7,1,37,
1786579332,armed,63.7,1,37,
1786579333,armed,64.9,1,37,
1786579334,armed,65.8,1,37,
1786579335,armed,66.7,1,37,
1786579336,armed,67.6,1,37,
1786579337,armed,68.4,1,37,
1786579338,armed,69.4,1,37,
1786579339,armed,70.2,1,37,
1786579340,armed,71.0,1,37,
1786579341,armed,68.1,1,37,
1786579342,armed,64.1,1,37,2853955
1786579343,armed,59.3,1,37,
1786579344,armed,55.7,1,37,
1786579345,armed,51.9,1,37,
1786579346,armed,48.6,1,37,
1786579347,armed,45.4,1,37,
1786579348,armed,41.3,1,37,
1786579349,armed,38.3,1,37,
1786579350,armed,35.4,1,37,
1786579351,armed,32.7,1,37,
1786579352,armed,30.0,1,37,
1786579353,armed,27.6,1,37,
1786579354,armed,28.3,1,37,
1786579355,armed,30.2,1,37,
1786579357,armed,32.3,1,37,
1786579358,armed,34.3,1,37,2857312
1786579359,armed,36.9,1,37,
1786579360,armed,38.7,1,37,
1786579361,armed,40.5,1,37,
1786579362,armed,42.3,1,37,
